-1772632908,1332535669
-167549374,996784805
1295434384,842512414
-891942118,504689251
1435284271,501483688
-566045976,1653234375
995550430,-806650183
1240687708,-876246857
155225436,1364003321
-1307475891,238956669
1309697560,349938504
1827750843,582080653
2062857843,1444995707
463714453,-1159953141
-988395981,-1691065501
-1803732135,390082238
-793312754,2139277487
-666762977,-538223493
1677112804,1147395179
-1582287636,-693958508
-448709533,376999200
-1952486943,-85592886
-4013568,535621380
-803823410,-326803385
875020745,-1518341345
1864975482,-647709969
-178950657,1059125159
511116890,-712456510
1530545311,-2065272385
1323504365,1752504873
2108827609,-1853128230
85714601,1912757850
-1451411345,-1250399645
-1891018442,-1320323117
1534256461,297933128
-469661550,1535236093
695173862,196889286
236626228,-1034485956
-2121646839,-870268139
1608580537,-1519825650
-811127073,-609559394
730968938,-931558417
-1242117938,-805057578
1659479123,1195608479
1926086012,-1930090593
1571275603,-1007897946
-1955963661,1521145066
-1206197741,957511384
728640550,1791224231
188010892,-103902394
1331563472,-170134008
-387535799,2025749918
1322581918,-1062051453
640153359,-637973877
-1565085924,-1667799820
-542856494,473639385
1305445058,1462790011
-1117537125,-1535181969
-1353344361,-1872295867
-331633559,-1203787025
-952784510,1400479581
1070183331,2055536632
642002250,652424333
625723123,1763751218
-550624862,-1278952553
-2144632251,-1348805167
-942847415,1001190076
-1924806589,-759893426
-2055266554,-2085528504
235888073,632743723
1119614100,-167482447
960077446,1342579793
-1300553032,-2033456842
643650055,-400592381
144229622,1507390287
-651394189,-333467413
1553653840,-287349607
-2043427133,-412004587
-980240788,1841255832
-1918511784,499953149
-215734052,1147852254
-2131832373,-1500809197
-912555516,1966546823
2063087037,-1816062010
1310322979,-732995372
1121942914,-432981511
2059634574,-1372630039
-89648913,-1725892768
170685995,691816624
1580912845,-1419806304
-935426002,-930836166
-417422858,-219612691
718060837,-399770268
1892587428,1868313965
-4437229,394702725
-1736768205,-713725587
1678377111,-112149324
-498388435,697272183
-1104051800,-1911176826
-2084524003,-717209228
-21605853,1431498076
-1208001366,-1812170706
-2014214180,-1930184485
1809554170,-70608289
942436331,2087607462
-1309218351,1702301790
-1921356749,1153141657
-594318932,-493275909
-489857650,133152819
-15340559,-955136358
522113928,-833316986
224110463,1682286061
-1229653712,-1018094718
-1175064526,2133487555
244437241,-1118679365
1308390868,293908538
651252394,-893276309
1286023308,-185532270
942738689,1002838522
-868612445,-2066047444
323902253,-184857967
1804660288,-2010428254
1843006806,1996383587
1280656503,1437097652
699150554,-871559179
1642386732,1682462435
-286970392,1862626586
-1342346222,363133980
1248403007,-1883525107
-219358702,1194970639
-1739302222,-555194023
1909860647,1510985350
-1908836568,-1901393363
123166575,481031456
-337390540,-1232808603
42845041,-396803332
-878084949,-2113185803
-1770509096,-2070128688
802066568,-461947885
1515628673,494659447
38744528,-104293808
-1595337641,1371600832
-1603568536,1979766432
-1239247682,-766870440
489826790,613936954
-1247186194,-20142562
1915164950,-1292301144
-1872496662,-856309656
1163665677,-1726594478
-1045514981,-1666235174
350860341,509938278
-1672551403,1797374500
1068834486,-483057376
-1491767311,1595693299
395448155,1284450618
-1033748645,-2120494805
-947963340,1932197292
-2095556969,-1324011959
-996636334,-1805241547
2117371266,1294050523
963051525,653339853
244971558,-794513615
-1839987085,2113333856
155756224,353118922
297091799,1611471628
-568808734,-477519044
-1417912246,1709960796
-1253369730,1439888126
-60709197,-1664401942
-1302719131,1573149759
-1192949360,-147391695
-369394297,-460161459
-355884681,-2010665067
883468115,-1771862426
-625682663,178238155
1748463515,-887547695
624005390,-569344680
-2141818465,-1515543995
-944463304,-1955624609
-407776228,1825950652
838166142,-1310447040
-650141106,26431228
-1122678981,868915656
-1631004132,587678663
1038891483,-226660312
-2037968669,-1072820431
2092365435,1691490990
-1765268215,-1025132641
1397120399,1911703939
1678866243,-1857000566
-1328219536,383778219
666144947,-531030088
-193746525,-554330869
1931190734,1373394472
1232412337,634689542
-35476194,1414702801
1089307020,1654346304
-739393271,440919593
-1427827693,-1136635772
1858843404,-83928661
1731060937,-12364700
-1791006105,-1016797079
1520936276,-890776162
779711490,12795190
-649978005,768007034
-1372180968,1319788905
648618036,-1497463850
1323763934,-1638328075
-1445778747,-213053931
-974840803,-793699251
2108894276,1060585302
-1844254395,-1147590559
-461361699,-499424906
-211940105,1921759034
-1351746498,275516242
-459385652,980086420
1026215516,-2017425971
572587444,-1413471801
-776053761,988826781
1989351586,770876809
810202550,1981530932
1557872340,-813860157
434894398,1136998236
912013369,223925434
1435764835,-1216848992
924037513,1665362656
-1425123345,1092042647
-858782537,1370015229
-1305637988,1834208495
1483992010,-1608772531
-990278112,-1567007714
1645128489,-2127597415
-87470258,-71965751
-73323828,435792894
1682406052,-586395866
-1684634337,287517879
-1350474258,1609259379
-49391189,603727478
-601293737,-445757659
-1313692249,1539645829
734460978,-2015026548
-911158193,414038260
961958173,-244452608
-2116933993,1345567900
721832919,-1534944629
-709476151,1434201952
-815096094,-1092146192
441688551,-2093497334
-1282784778,-2112531534
-2067512078,483735993
-855504333,-383254855
-1885233365,723195189
-880998562,-138315791
-2030928156,663713315
-752631577,1319207896
366253086,-1012145207
1078013493,1749227826
-1664461019,-532098343
80757822,-532940470
-2122903614,2074549737
-2062147475,1801172752
-545524482,905043604
-1885900386,-1013881878
362332024,1149975942
1453332560,-170186878
-1834572776,2020099354
100510624,1036411694
363722175,273248136
1819855587,-537576836
-135503598,-1754914650
204397491,-2091815883
1296422939,476248015
939589982,-1834606505
-1623450287,325427518
-1292339694,-1741866316
1308805311,1452389154
1219814351,-492186820
-1437777200,1204871052
816008581,-706335266
2031612511,-1523744672
-179971748,-973797533
1732335718,-466550536
-511203572,829701205
826666952,1745518341
1249967563,1990039602
1379847101,-1127852900
-803504736,-1707393008
1592701445,280602335
-1449208055,-1157469450
1350962974,-1509988874
1275304307,-685935168
1073444464,1319200682
-1998912609,-932239632
1491818230,-853118654
-150501015,658163913
1393733748,-1015690271
-1689851814,810261784
269577248,-1143276429
-1072155557,-2056725555
-1159590209,-1193244684
1906567441,395719640
-1615433582,-928973416
1993804996,-1469835806
1034984768,424164537
441786796,-1480124652
-1557871555,441294087
-1792112414,8350319
1408105381,-1694784913
552220639,382447197
-1416381193,777458925
2431026,-1743385379
-536353453,-568080802
1202793996,1719941515
386771612,-1422497676
224682247,281501164
-375435846,-1746280928
375725113,-2015030044
-810747005,-320432557
-1595107824,-1254738608
